numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort,isAttack
100,0,49,0,0,0,49,49,47,2,49,0,49,1,49,TRUE
21,27,55,4,0,0,50,52,45,49,18,26,18,0,44,TRUE
1,0,99,2,0,0,41,57,40,1,1,0,0,5,57,FALSE
0,4,96,10,0,4,62,80,17,34,0,4,0,0,9,TRUE
0,0,100,2,0,0,42,62,41,1,0,0,0,42,20,FALSE
0,0,100,3,0,0,48,60,47,1,0,0,0,3,60,FALSE
4,2,96,32,0,19,53,53,52,24,2,2,2,1,53,TRUE
51,2,76,2,0,0,64,68,29,32,28,2,26,3,68,TRUE
10,4,90,6,0,0,50,59,49,1,9,0,1,1,59,FALSE
0,18,82,45,0,10,54,54,53,29,0,17,0,1,53,TRUE
1,0,99,5,0,0,36,62,35,1,1,0,0,3,42,FALSE
49,3,81,6,0,1,49,59,38,25,32,3,32,2,32,TRUE
78,2,68,2,0,0,50,48,49,27,47,2,46,3,48,TRUE
0,62,38,29,0,4,66,65,65,18,0,61,0,0,65,TRUE
4,0,96,13,0,0,51,47,50,1,4,0,0,6,42,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
4,35,63,12,0,16,73,70,72,16,2,34,2,0,70,TRUE
70,12,64,6,0,2,63,53,62,16,45,12,43,3,35,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,10,0,0,37,61,36,1,0,0,0,10,7,FALSE
0,0,100,7,0,0,55,70,54,1,0,0,0,1,70,FALSE
39,7,82,9,0,1,37,61,36,15,27,7,25,7,25,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,4,0,0,35,63,34,1,0,0,0,1,63,FALSE
5,1,97,16,0,2,45,53,34,3,2,0,3,2,53,FALSE
2,4,96,28,0,24,71,71,70,21,2,4,2,1,71,TRUE
59,1,63,0,0,1,60,60,37,54,36,1,36,1,38,TRUE
0,0,100,8,0,0,40,58,39,1,0,0,0,1,9,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
0,0,100,2,0,0,37,61,36,2,0,0,0,1,61,FALSE
0,0,100,27,0,0,70,70,69,8,0,0,0,0,70,FALSE
0,45,55,15,0,7,51,51,50,19,0,44,0,1,51,TRUE
0,0,100,2,0,0,35,63,34,1,0,0,0,0,63,FALSE
3,0,97,12,0,0,56,42,55,1,3,0,0,9,42,FALSE
22,14,76,27,0,12,50,50,49,32,11,14,11,2,48,TRUE
3,0,98,16,0,18,50,48,49,18,2,0,2,1,47,TRUE
0,0,100,1,0,0,36,62,35,2,0,0,0,1,62,FALSE
0,0,100,35,0,0,57,57,56,9,0,0,0,0,57,FALSE
0,0,100,4,0,0,53,63,52,1,0,0,0,26,5,FALSE
54,0,73,0,0,0,72,72,25,34,27,0,27,1,72,TRUE
1,9,90,25,0,23,71,71,70,27,1,9,1,1,71,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
35,13,74,10,0,1,50,56,41,22,22,12,22,0,35,TRUE
0,0,100,23,0,0,52,52,51,14,0,0,0,0,52,FALSE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
19,24,69,24,0,12,63,55,62,25,12,24,9,0,55,TRUE
50,0,74,6,0,0,39,59,32,2,23,0,25,1,59,TRUE
1,1,99,5,0,2,36,62,35,1,0,1,1,2,62,FALSE
41,16,64,18,0,1,39,59,38,22,20,16,20,1,59,TRUE
0,55,45,22,0,0,54,52,53,19,0,54,0,5,40,TRUE
53,1,79,1,0,0,53,65,32,21,32,1,32,3,65,TRUE
100,0,60,0,0,0,59,39,58,1,59,0,39,1,39,TRUE
60,0,81,0,0,0,58,58,39,24,40,0,40,3,24,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
16,28,64,33,0,2,56,56,41,28,7,28,7,1,56,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
10,0,95,3,0,32,91,83,90,7,5,0,4,0,83,TRUE
14,3,90,20,0,11,44,62,35,27,6,3,7,22,31,TRUE
0,0,100,33,0,0,57,51,39,8,0,0,0,1,40,FALSE
0,0,100,6,0,0,36,62,35,1,0,0,0,1,62,FALSE
30,13,77,19,0,9,51,47,50,29,20,13,20,1,34,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
2,0,98,12,0,0,61,37,60,1,2,0,0,1,13,FALSE
42,4,81,4,0,0,52,68,29,21,27,3,26,3,68,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,2,0,0,56,42,55,1,0,0,0,7,41,FALSE
0,56,44,21,0,0,55,55,54,23,0,55,0,8,43,TRUE
3,0,97,11,0,0,57,41,56,1,3,0,0,0,11,FALSE
0,0,100,6,0,0,39,59,38,1,0,0,0,2,28,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
13,37,57,30,0,4,49,51,46,28,7,36,7,0,45,TRUE
22,1,98,22,0,25,76,70,75,18,20,1,19,0,70,TRUE
0,0,100,14,0,0,60,38,59,1,0,0,0,8,19,FALSE
0,69,31,4,0,0,68,64,67,16,0,68,0,4,60,TRUE
10,14,83,25,0,18,71,66,70,15,6,14,3,0,66,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,1,0,0,60,71,59,1,0,0,0,1,71,FALSE
0,44,56,34,0,8,65,65,64,18,0,44,0,0,65,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
20,18,74,14,0,0,54,69,28,30,11,18,9,3,69,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
0,42,58,19,0,4,50,48,49,22,0,41,0,1,41,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,4,0,0,53,66,52,1,0,0,0,1,66,FALSE
25,14,75,16,0,5,49,49,48,38,14,11,14,0,41,TRUE
0,65,35,35,0,0,64,64,63,20,0,64,0,0,64,TRUE
0,0,100,25,0,25,70,70,69,14,0,0,0,0,70,TRUE
4,0,96,10,0,0,64,34,63,1,4,0,0,1,23,FALSE
0,0,100,1,0,0,32,66,31,1,0,0,0,1,66,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
12,48,46,20,0,0,55,55,54,23,6,47,6,0,55,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,57,0,0,65,65,64,7,0,0,0,0,65,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
32,0,86,10,0,9,54,54,43,27,18,0,18,0,44,TRUE
9,52,48,7,0,18,78,78,77,10,9,51,9,5,73,TRUE
19,29,65,23,0,4,52,48,51,18,13,28,13,5,48,TRUE
40,6,82,14,0,4,45,53,44,19,27,6,27,0,27,TRUE
0,0,100,3,0,0,35,63,34,1,0,0,0,1,63,FALSE
4,28,70,16,0,0,45,69,28,12,2,27,2,1,27,TRUE
9,52,46,19,0,4,67,50,66,16,7,51,7,0,50,TRUE
4,46,52,23,0,5,56,48,55,17,2,45,2,1,48,TRUE
1,76,24,18,0,0,76,76,75,11,1,75,1,1,76,TRUE
58,0,87,2,0,0,46,52,45,23,44,0,44,1,44,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,40,0,0,64,64,63,7,0,0,0,15,49,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
1,0,99,34,0,0,76,22,75,1,1,0,0,4,12,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
0,0,100,38,0,0,50,50,49,8,0,0,0,6,44,FALSE
0,26,74,37,0,14,61,37,60,11,0,25,0,0,30,TRUE
0,0,100,4,0,1,50,61,49,2,0,0,0,9,51,FALSE
0,8,92,33,0,12,53,53,44,22,0,8,0,0,45,TRUE
4,0,96,11,0,3,53,45,45,4,4,0,1,16,35,FALSE
0,0,100,8,0,0,44,54,43,1,0,0,0,4,18,FALSE
5,1,97,5,0,2,47,51,37,9,2,1,2,1,38,TRUE
53,0,81,4,0,2,47,59,38,22,34,0,33,0,33,TRUE
4,0,96,6,0,0,51,47,50,1,4,0,0,7,47,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,2,0,0,54,64,53,1,0,0,0,5,62,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
2,0,98,8,0,0,40,58,39,1,2,0,0,1,58,FALSE
22,0,94,11,0,17,63,63,62,17,16,0,16,0,63,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
73,11,66,1,0,1,62,60,61,15,49,11,49,4,60,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
10,46,52,24,0,0,61,37,60,26,8,45,8,2,34,TRUE
36,36,58,2,0,6,81,81,80,10,29,36,29,0,81,TRUE
72,0,82,1,0,1,55,53,54,20,53,0,51,7,43,TRUE
0,0,100,6,0,0,64,64,63,2,0,0,0,0,64,FALSE
0,47,53,30,0,3,52,50,51,27,0,46,0,4,37,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,24,76,27,0,18,65,65,64,22,0,23,0,0,65,TRUE
0,0,100,25,0,1,53,45,52,1,0,0,0,5,10,FALSE
28,32,60,19,0,0,51,50,50,20,19,32,19,4,42,TRUE
24,16,67,33,0,0,49,49,48,29,11,16,16,1,49,TRUE
9,80,20,0,0,4,98,98,97,1,9,79,9,0,98,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,2,0,0,63,65,62,1,0,0,0,1,65,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
54,5,80,5,0,0,50,55,42,19,38,5,38,0,38,TRUE
2,51,48,23,0,7,71,65,70,14,1,51,1,2,65,TRUE
0,0,100,4,0,0,49,63,48,1,0,0,0,1,12,FALSE
7,18,81,21,0,12,62,62,61,18,6,18,6,0,62,TRUE
0,0,100,7,0,0,36,62,35,1,0,0,0,1,62,FALSE
59,2,73,2,0,0,49,63,34,21,34,1,33,3,63,TRUE
23,5,83,19,0,9,60,60,37,19,12,5,12,2,38,TRUE
34,45,47,5,0,0,70,70,69,16,26,44,26,5,70,TRUE
22,7,84,7,0,0,57,78,19,20,13,6,9,0,10,TRUE
0,0,100,39,0,0,63,63,62,5,0,0,0,5,63,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
33,40,57,1,0,1,71,69,70,16,30,39,30,5,36,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
27,12,78,24,0,4,44,54,43,20,16,12,16,2,29,TRUE
1,0,99,12,0,0,69,30,68,1,1,0,0,24,12,FALSE
0,3,97,32,0,22,58,40,57,15,0,3,0,1,40,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
30,32,57,7,0,1,53,45,52,21,19,31,15,0,44,TRUE
45,12,65,11,0,0,39,59,38,30,21,12,22,0,26,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
0,0,100,1,0,0,58,65,57,2,0,0,0,1,65,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
17,28,70,2,0,16,90,90,89,4,15,27,15,3,87,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
32,21,52,14,0,0,46,52,45,39,24,20,27,0,38,TRUE
0,0,100,7,0,0,25,73,24,2,0,0,0,3,7,FALSE
0,0,100,4,0,0,41,63,40,1,0,0,0,7,57,FALSE
94,0,52,1,0,0,47,51,44,2,45,0,47,1,51,TRUE
1,0,99,8,0,0,38,60,37,1,1,0,0,4,11,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,9,0,2,68,41,67,1,0,0,0,1,41,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,8,0,0,52,46,51,1,0,0,0,4,39,FALSE
2,0,98,13,0,0,51,47,50,1,2,0,0,2,19,FALSE
0,1,99,24,0,22,63,61,62,14,0,1,0,0,61,TRUE
43,0,86,4,0,2,54,64,33,21,28,0,28,3,64,TRUE
0,0,100,48,0,0,46,52,43,4,0,0,0,1,52,FALSE
0,53,47,13,0,6,58,58,57,15,0,52,0,1,58,TRUE
0,0,100,31,0,0,52,52,45,9,0,0,0,0,46,FALSE
28,0,86,9,0,4,72,72,25,33,14,0,14,1,72,TRUE
0,0,100,0,0,0,34,66,33,1,0,0,0,1,66,FALSE
1,0,99,5,0,0,49,49,48,1,1,0,0,0,15,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
0,0,100,23,0,2,74,74,73,6,0,0,0,0,74,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
7,70,28,3,0,3,80,78,79,11,5,69,5,1,78,TRUE
0,0,100,18,0,30,81,81,80,11,0,0,0,0,81,TRUE
6,0,94,11,0,2,52,46,51,1,6,0,0,10,9,FALSE
6,0,97,44,0,10,57,57,56,11,3,0,3,0,57,FALSE
4,54,45,32,0,4,63,51,62,19,3,53,3,0,51,TRUE
0,0,100,3,0,0,44,54,43,1,0,0,0,23,7,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
4,28,69,25,0,6,53,45,52,24,1,28,2,2,45,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,2,0,0,82,84,81,1,0,0,0,0,84,FALSE
0,0,100,20,0,0,62,36,61,1,0,0,0,0,16,FALSE
100,0,47,0,0,0,52,46,45,7,52,0,46,1,46,TRUE
0,0,100,6,0,1,52,46,51,1,0,0,0,16,16,FALSE
100,0,58,0,0,0,57,41,56,1,57,0,41,1,41,TRUE
2,1,99,2,0,0,49,66,48,2,1,0,1,1,66,FALSE
0,0,100,4,0,0,40,61,39,1,0,0,0,6,61,FALSE
12,12,84,6,0,2,77,77,20,42,7,12,7,3,62,TRUE
31,22,67,17,0,0,42,56,41,14,20,21,18,0,28,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
44,16,65,11,0,0,58,58,39,28,24,16,24,2,27,TRUE
100,0,0,0,0,0,1,99,0,1,1,0,99,0,99,TRUE
56,0,82,0,0,0,61,61,36,26,37,0,37,3,34,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
0,0,100,1,0,0,34,66,33,1,0,0,0,0,66,FALSE
100,0,52,0,0,0,51,47,50,1,51,0,47,1,47,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,5,0,0,37,68,36,1,0,0,0,1,68,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
8,2,96,44,0,1,40,58,17,8,4,2,4,2,55,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
34,0,87,3,0,7,51,61,36,24,20,0,13,0,19,TRUE
94,0,52,0,0,1,46,52,44,2,45,0,47,1,52,TRUE
0,0,100,4,0,0,45,55,44,1,0,0,0,12,50,FALSE
24,0,94,19,0,16,58,57,57,21,17,0,16,4,50,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
2,2,97,29,0,12,57,57,40,31,1,2,1,2,57,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,3,0,0,46,52,45,1,0,0,0,1,52,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
4,40,58,17,0,5,60,60,59,23,2,39,2,5,25,TRUE
0,0,100,14,0,0,74,24,64,3,0,0,0,6,15,FALSE
1,0,99,10,0,0,58,40,57,2,1,0,0,3,14,FALSE
0,0,100,1,0,0,54,68,53,1,0,0,0,0,68,FALSE
0,0,100,18,0,31,79,79,78,10,0,0,0,0,79,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,0,100,17,0,0,74,24,73,1,0,0,0,17,24,FALSE
0,0,100,0,0,0,66,73,65,1,0,0,0,0,73,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
6,36,62,27,0,9,63,46,62,18,4,35,4,1,46,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
7,39,57,3,0,2,53,52,52,35,4,38,4,4,29,TRUE
99,0,50,1,0,0,49,49,47,2,48,0,49,1,49,TRUE
100,0,51,0,0,0,50,48,49,1,50,0,48,1,48,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,0,100,12,0,0,33,65,28,3,0,0,0,1,65,FALSE
5,31,67,31,0,7,57,44,56,15,3,30,3,5,32,TRUE
2,0,98,16,0,1,71,27,70,1,2,0,0,7,27,FALSE
0,0,100,2,0,0,40,58,39,1,0,0,0,1,58,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
4,1,97,30,0,31,65,60,64,27,2,1,2,0,60,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
2,0,98,15,0,0,66,32,65,1,2,0,0,7,21,FALSE
63,0,77,0,0,0,54,59,38,25,39,0,34,8,30,TRUE
8,87,13,0,0,1,98,98,97,1,8,86,8,0,98,TRUE
5,29,70,17,0,2,52,62,35,37,4,28,4,2,35,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
12,39,55,23,0,18,70,54,69,13,6,39,6,2,54,TRUE
30,22,70,7,0,3,57,43,56,11,22,21,16,1,43,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,2,0,0,43,67,42,1,0,0,0,1,67,FALSE
44,1,82,2,0,0,47,70,27,20,26,1,23,2,21,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
14,8,88,15,0,10,52,50,51,17,9,8,7,1,50,TRUE
0,45,55,23,0,13,75,59,74,12,0,44,0,2,48,TRUE
6,34,63,47,0,0,49,49,48,31,3,33,3,1,31,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
0,4,96,23,0,21,61,57,60,24,0,4,0,0,57,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
3,0,98,12,0,4,44,54,43,1,2,0,1,1,54,FALSE
92,1,51,3,0,1,46,52,42,2,43,1,47,1,52,TRUE
23,0,88,16,0,19,62,51,61,10,11,0,12,1,51,TRUE
12,8,86,32,0,21,57,50,56,34,6,8,6,1,50,TRUE
0,0,100,2,0,0,37,66,36,1,0,0,0,1,66,FALSE
42,0,85,11,0,12,55,47,54,21,26,0,18,3,44,TRUE
8,4,92,27,0,13,54,54,43,23,4,4,4,2,54,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
33,0,84,2,0,1,79,79,18,17,16,0,16,8,19,TRUE
0,9,100,28,0,14,56,42,17,25,0,9,0,3,40,FALSE
0,0,100,8,0,1,48,50,47,1,0,0,0,2,9,FALSE
0,0,100,28,0,0,39,59,37,7,0,0,0,8,38,FALSE
0,0,100,4,0,0,52,46,51,1,0,0,0,12,46,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
38,0,86,0,0,0,67,75,22,24,23,0,21,2,75,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,12,0,1,72,33,71,1,0,0,0,32,9,FALSE
1,0,99,9,0,0,56,42,55,2,1,0,0,2,27,FALSE
0,0,100,8,0,0,46,52,45,1,0,0,0,3,18,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,31,69,18,0,23,53,53,52,11,0,31,0,0,53,TRUE
67,0,81,0,0,0,47,51,46,19,47,0,47,0,47,TRUE
12,5,89,20,0,15,55,43,54,14,6,5,6,1,41,TRUE
0,0,100,6,0,0,49,49,48,1,0,0,0,1,17,FALSE
12,32,62,38,0,4,50,48,49,29,6,32,6,1,27,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
62,0,65,2,0,0,45,53,26,2,27,0,35,1,53,TRUE
0,64,36,28,0,0,63,63,62,26,0,63,0,0,63,TRUE
46,8,80,6,0,0,52,57,40,25,33,8,32,0,40,TRUE
72,0,85,0,0,0,56,56,55,17,56,0,56,0,56,TRUE
24,1,92,9,0,10,49,57,40,39,17,0,17,12,38,TRUE
0,0,100,59,0,0,63,63,62,17,0,0,0,4,39,FALSE
1,1,99,10,0,0,38,66,37,1,1,0,0,1,15,FALSE
0,2,98,17,0,32,82,78,81,7,0,2,0,0,78,TRUE
0,3,97,22,0,16,51,47,50,17,0,3,0,0,41,TRUE
0,2,98,28,0,14,57,57,40,18,0,2,0,2,57,TRUE
45,1,77,15,0,7,53,53,52,25,23,1,23,0,53,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
18,13,81,14,0,11,55,46,54,11,12,13,11,4,42,TRUE
0,0,100,13,0,0,47,51,46,1,0,0,0,5,14,FALSE
39,4,76,2,0,1,71,75,22,31,19,4,19,1,75,TRUE
0,65,35,33,0,0,64,53,63,18,0,64,0,4,38,TRUE
0,0,100,7,0,0,54,44,53,1,0,0,0,4,25,FALSE
2,74,26,11,0,0,75,75,74,11,1,74,1,0,75,TRUE
14,2,91,26,0,12,52,55,42,24,7,2,7,3,26,TRUE
0,0,100,46,0,0,57,57,56,2,0,0,0,0,57,FALSE
32,8,76,12,0,2,52,67,30,21,16,7,16,1,67,TRUE
63,1,77,1,0,0,56,57,40,31,40,1,40,8,32,TRUE
2,0,99,33,0,6,45,57,44,9,1,0,1,1,54,FALSE
0,0,100,15,0,1,68,30,66,2,0,0,0,17,22,FALSE
0,0,100,6,0,0,51,47,50,1,0,0,0,7,28,FALSE
22,1,92,18,0,19,59,54,58,24,14,1,12,0,54,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
2,0,98,5,0,0,51,47,50,2,2,0,0,4,6,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,0,53,TRUE
7,34,65,8,0,13,65,65,64,24,6,34,6,0,65,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
10,2,93,11,0,25,77,72,76,6,4,2,4,13,59,TRUE
0,12,88,9,0,17,69,69,68,15,0,12,0,0,69,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
31,12,79,15,0,9,54,44,53,14,21,12,17,5,24,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
7,0,96,36,0,17,56,56,55,23,4,0,4,1,56,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
16,17,75,30,0,4,43,55,42,30,8,17,8,0,26,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
22,10,85,23,0,14,65,57,64,12,16,10,16,0,57,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
6,62,37,25,0,1,69,69,68,17,5,61,5,4,49,TRUE
9,0,91,2,0,0,51,47,50,1,9,0,0,1,47,FALSE
0,0,100,16,0,0,71,71,70,1,0,0,0,0,71,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,33,67,20,0,16,68,49,67,17,0,32,0,0,49,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,2,0,0,37,62,36,1,0,0,0,4,62,FALSE
14,1,93,28,0,15,53,45,27,10,7,1,7,1,40,FALSE
0,47,53,46,0,0,48,50,47,39,0,46,0,1,41,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
46,0,87,8,0,4,44,54,43,20,32,0,32,2,32,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
8,21,75,6,0,40,88,84,87,4,4,21,3,0,84,TRUE
20,8,82,24,0,8,57,57,40,17,10,8,10,1,41,TRUE
38,10,76,10,0,0,34,65,32,17,23,10,20,3,65,TRUE
0,0,100,9,0,0,56,42,55,1,0,0,0,1,18,FALSE
28,22,68,1,0,2,42,56,41,14,17,22,13,3,33,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
2,0,98,4,0,1,45,53,44,1,2,0,0,3,53,FALSE
22,32,54,31,0,0,44,54,43,34,11,32,13,1,54,TRUE
63,0,86,2,0,1,51,47,50,15,48,0,44,0,44,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
42,5,80,12,0,11,60,58,59,21,27,5,27,2,58,TRUE
0,0,100,7,0,0,43,55,42,1,0,0,0,22,11,FALSE
0,0,100,5,0,0,51,47,50,2,0,0,0,0,19,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
6,29,68,32,0,9,51,47,50,29,3,28,3,0,32,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
3,0,97,12,0,0,51,47,50,1,3,0,0,17,16,FALSE
14,0,88,27,0,3,46,52,45,1,11,0,3,3,25,FALSE
